match_id,home_team_id,away_team_id,home_team_goals,away_team_goals,match_date,matchweek,referee,stadium_id,season_id
6602,163,148,4,0,04/03/2009,28,Howard Webb,234,2008/2009
6603,167,166,0,1,04/03/2009,28,Stuart Attwell,180,2008/2009
6604,160,163,1,1,07/03/2009,28,Phil Dowd,173,2008/2009
6605,139,124,1,2,11/03/2009,28,Rob Styles,152,2008/2009
6606,120,124,4,0,14/03/2009,29,Phil Dowd,133,2008/2009
6607,126,139,1,3,14/03/2009,29,Chris Foy,139,2008/2009
6608,138,159,3,1,14/03/2009,29,Andre Marriner,151,2008/2009
6609,141,149,1,1,14/03/2009,29,Howard Webb,154,2008/2009
6610,147,145,1,4,14/03/2009,29,Alan Wiley,160,2008/2009
6611,148,153,1,1,14/03/2009,29,Martin Atkinson,161,2008/2009
6612,160,167,1,2,14/03/2009,29,Mike Dean,173,2008/2009
6613,121,163,1,2,15/03/2009,29,Stephen Bennett,134,2008/2009
6614,134,146,1,0,15/03/2009,29,Michael Riley,147,2008/2009
6615,166,165,0,0,16/03/2009,29,Mark Halsey,240,2008/2009
6616,124,166,1,1,21/03/2009,30,Chris Foy,137,2008/2009
6617,139,147,2,0,21/03/2009,30,Phil Dowd,152,2008/2009
6618,149,120,1,3,21/03/2009,30,Mark Halsey,324,2008/2009
6619,153,138,2,1,21/03/2009,30,Peter Walton,166,2008/2009
6620,159,148,1,0,21/03/2009,30,Lee Mason,172,2008/2009
6621,163,134,1,0,21/03/2009,30,Mike Dean,234,2008/2009
6622,165,126,1,1,21/03/2009,30,Howard Webb,178,2008/2009
6623,145,121,5,0,22/03/2009,30,Martin Atkinson,158,2008/2009
6624,146,160,1,0,22/03/2009,30,Steve Tanner,159,2008/2009
6625,167,141,1,0,22/03/2009,30,Andre Marriner,180,2008/2009
6626,120,146,2,0,04/04/2009,31,Howard Webb,133,2008/2009
6627,124,163,2,1,04/04/2009,31,Peter Walton,137,2008/2009
6628,126,148,4,1,04/04/2009,31,Alan Wiley,139,2008/2009
6629,139,145,0,1,04/04/2009,31,Stephen Bennett,152,2008/2009
6630,141,153,0,0,04/04/2009,31,Chris Foy,154,2008/2009
6631,149,134,0,2,04/04/2009,31,Rob Styles,324,2008/2009
6632,165,159,0,2,04/04/2009,31,Martin Atkinson,178,2008/2009
6633,166,160,2,0,04/04/2009,31,Mike Jones,240,2008/2009
6634,138,167,4,0,05/04/2009,31,Phil Dowd,151,2008/2009
6635,147,121,3,2,05/04/2009,31,Michael Riley,160,2008/2009
6636,134,126,4,3,11/04/2009,32,Peter Walton,147,2008/2009
6637,145,124,4,0,11/04/2009,32,Michael Riley,158,2008/2009
6638,148,141,3,1,11/04/2009,32,Phil Dowd,161,2008/2009
6639,153,165,2,2,11/04/2009,32,Mike Dean,166,2008/2009
6640,159,149,1,1,11/04/2009,32,Chris Foy,172,2008/2009
6641,160,147,1,2,11/04/2009,32,Rob Styles,173,2008/2009
6642,163,166,1,0,11/04/2009,32,Martin Atkinson,234,2008/2009
6643,167,120,1,4,11/04/2009,32,Alan Wiley,180,2008/2009
6644,121,138,3,3,12/04/2009,32,Howard Webb,134,2008/2009
6645,146,139,1,3,12/04/2009,32,Mark Halsey,159,2008/2009
6646,121,166,1,1,18/04/2009,33,Rob Styles,134,2008/2009
6647,148,139,0,0,18/04/2009,33,Peter Walton,161,2008/2009
6648,153,126,1,0,18/04/2009,33,Phil Dowd,166,2008/2009
6649,159,124,1,0,18/04/2009,33,Howard Webb,172,2008/2009
6650,160,141,1,0,18/04/2009,33,Mike Dean,173,2008/2009
6651,146,165,4,2,19/04/2009,33,Mike Jones,159,2008/2009
6652,163,149,1,0,19/04/2009,33,Mark Halsey,234,2008/2009
6653,145,120,4,4,21/04/2009,34,Howard Webb,158,2008/2009
6654,134,138,0,0,22/04/2009,34,Mark Halsey,147,2008/2009
6655,147,153,2,0,22/04/2009,34,Peter Walton,160,2008/2009
6656,126,121,1,1,25/04/2009,35,Lee Probert,139,2008/2009
6657,138,146,1,2,25/04/2009,35,Alan Wiley,151,2008/2009
6658,139,159,1,0,25/04/2009,35,Lee Mason,152,2008/2009
6659,141,145,1,3,25/04/2009,35,Martin Atkinson,154,2008/2009
6660,147,163,5,2,25/04/2009,35,Howard Webb,160,2008/2009
6661,165,160,3,0,25/04/2009,35,Mark Halsey,178,2008/2009
6662,166,134,0,1,25/04/2009,35,Mike Dean,240,2008/2009
6663,120,148,2,0,26/04/2009,35,Chris Foy,133,2008/2009
6664,124,167,2,0,26/04/2009,35,Peter Walton,137,2008/2009
6665,149,153,0,0,27/04/2009,35,Michael Riley,324,2008/2009
6666,134,139,3,1,02/05/2009,36,Alan Wiley,147,2008/2009
6667,146,124,3,1,02/05/2009,36,Mike Dean,159,2008/2009
6668,148,147,0,2,02/05/2009,36,Mark Halsey,161,2008/2009
6669,153,120,0,3,02/05/2009,36,Lee Mason,166,2008/2009
6670,159,166,0,1,02/05/2009,36,Peter Walton,172,2008/2009
6671,163,165,1,0,02/05/2009,36,Rob Styles,234,2008/2009
6672,167,126,0,0,02/05/2009,36,Mike Jones,180,2008/2009
6673,145,149,3,0,03/05/2009,36,Phil Dowd,158,2008/2009
6674,160,138,0,2,03/05/2009,36,Martin Atkinson,173,2008/2009
6675,121,141,1,0,04/05/2009,36,Mike Dean,134,2008/2009
6676,124,153,2,0,09/05/2009,37,Michael Riley,137,2008/2009
6677,126,160,0,0,09/05/2009,37,Rob Styles,139,2008/2009
6678,138,163,0,0,09/05/2009,37,Lee Mason,151,2008/2009
6679,139,121,3,1,09/05/2009,37,Mark Halsey,152,2008/2009
6680,141,159,1,2,09/05/2009,37,Howard Webb,154,2008/2009
6681,165,167,3,1,09/05/2009,37,Peter Walton,178,2008/2009
6682,166,145,0,3,09/05/2009,37,Alan Wiley,240,2008/2009
6683,120,134,1,4,10/05/2009,37,Phil Dowd,133,2008/2009
6684,147,146,2,0,10/05/2009,37,Chris Foy,160,2008/2009
6685,149,148,3,1,11/05/2009,37,Mike Dean,324,2008/2009
6686,167,147,1,2,13/05/2009,37,Rob Styles,180,2008/2009
6687,126,141,1,1,16/05/2009,38,Peter Walton,139,2008/2009
6688,138,166,3,1,16/05/2009,38,Phil Dowd,151,2008/2009
6689,147,120,0,0,16/05/2009,38,Mike Dean,160,2008/2009
6690,148,121,1,1,16/05/2009,38,Michael Riley,161,2008/2009
6691,149,139,0,1,16/05/2009,38,Howard Webb,324,2008/2009
6692,159,167,2,0,16/05/2009,38,Lee Probert,172,2008/2009
6693,163,146,2,1,16/05/2009,38,Mark Halsey,234,2008/2009
6694,134,124,2,0,17/05/2009,38,Rob Styles,147,2008/2009
6695,165,145,0,2,17/05/2009,38,Martin Atkinson,178,2008/2009
6696,153,160,3,1,18/05/2009,38,Alan Wiley,166,2008/2009
6697,120,159,4,1,24/05/2009,39,Martin Atkinson,133,2008/2009
6698,121,149,1,0,24/05/2009,39,Chris Foy,134,2008/2009
6699,124,165,0,0,24/05/2009,39,Mike Jones,137,2008/2009
6700,139,138,0,2,24/05/2009,39,Michael Riley,152,2008/2009
6701,141,147,0,1,24/05/2009,39,Alan Wiley,154,2008/2009
6702,145,163,3,1,24/05/2009,39,Peter Walton,158,2008/2009
6703,146,126,1,0,24/05/2009,39,Mark Clattenburg,159,2008/2009
6704,160,134,2,3,24/05/2009,39,Mark Halsey,173,2008/2009
6705,166,148,2,1,24/05/2009,39,Howard Webb,240,2008/2009
6706,167,153,1,0,24/05/2009,39,Phil Dowd,180,2008/2009
6707,121,167,0,2,15/08/2009,1,Mark Clattenburg,134,2009/2010
6708,124,146,0,2,15/08/2009,1,Mike Dean,137,2009/2010
6709,126,160,0,1,15/08/2009,1,Andre Marriner,284,2009/2010
6710,134,141,2,1,15/08/2009,1,Alan Wiley,147,2009/2010
6711,138,120,1,6,15/08/2009,1,Mark Halsey,151,2009/2010
6712,153,139,0,1,15/08/2009,1,Martin Atkinson,166,2009/2010
6713,159,131,2,0,15/08/2009,1,Stephen Bennett,328,2009/2010
6714,171,166,0,2,15/08/2009,1,Chris Foy,322,2009/2010
6715,147,123,1,0,16/08/2009,1,Lee Mason,160,2009/2010
6716,163,145,2,1,16/08/2009,1,Phil Dowd,234,2009/2010
6717,160,134,1,3,18/08/2009,2,Stephen Bennett,173,2009/2010
6718,167,171,0,1,18/08/2009,2,Mike Jones,180,2009/2010
6719,123,153,1,0,19/08/2009,2,Lee Probert,327,2009/2010
6720,131,147,1,0,19/08/2009,2,Alan Wiley,144,2009/2010
6721,141,163,1,5,19/08/2009,2,Chris Foy,154,2009/2010
6722,145,159,4,0,19/08/2009,2,Peter Walton,158,2009/2010
6723,120,153,4,1,22/08/2009,3,Stephen Bennett,133,2009/2010
6724,123,159,0,0,22/08/2009,3,Chris Foy,327,2009/2010
6725,141,126,1,0,22/08/2009,3,Mike Jones,154,2009/2010
6726,146,171,1,0,22/08/2009,3,Lee Mason,159,2009/2010
6727,160,124,2,1,22/08/2009,3,Alan Wiley,173,2009/2010
6728,167,147,0,5,22/08/2009,3,Howard Webb,180,2009/2010
6729,131,138,1,0,23/08/2009,3,Phil Dowd,144,2009/2010
6730,139,134,0,2,23/08/2009,3,Andre Marriner,152,2009/2010
6731,166,163,1,2,23/08/2009,3,Mark Clattenburg,240,2009/2010
6732,145,121,1,3,24/08/2009,3,Martin Atkinson,158,2009/2010
6733,124,166,0,0,29/08/2009,4,Phil Dowd,137,2009/2010
6734,126,145,2,3,29/08/2009,4,Alan Wiley,284,2009/2010
6735,134,131,3,0,29/08/2009,4,Mark Clattenburg,147,2009/2010
6736,147,120,2,1,29/08/2009,4,Mike Dean,160,2009/2010
6737,159,160,1,0,29/08/2009,4,Mike Jones,328,2009/2010
6738,163,123,2,1,29/08/2009,4,Peter Walton,234,2009/2010
6739,171,141,1,1,29/08/2009,4,Stuart Attwell,322,2009/2010
6740,121,139,2,0,30/08/2009,4,Stephen Bennett,134,2009/2010
6741,138,167,2,1,30/08/2009,4,Lee Probert,151,2009/2010
6742,153,146,0,1,30/08/2009,4,Howard Webb,166,2009/2010
6743,124,171,3,1,12/09/2009,5,Stephen Bennett,137,2009/2010
6744,145,131,4,0,12/09/2009,5,Lee Mason,158,2009/2010
6745,146,120,4,2,12/09/2009,5,Mark Clattenburg,159,2009/2010
6746,153,126,2,3,12/09/2009,5,Chris Foy,166,2009/2010
6747,159,134,1,2,12/09/2009,5,Mike Dean,328,2009/2010
6748,160,141,4,1,12/09/2009,5,Martin Atkinson,173,2009/2010
6749,163,147,1,3,12/09/2009,5,Andre Marriner,234,2009/2010
6750,167,166,1,0,12/09/2009,5,Alan Wiley,180,2009/2010
6751,123,121,0,1,13/09/2009,5,Howard Webb,327,2009/2010
6752,139,138,2,1,13/09/2009,5,Peter Walton,152,2009/2010
6753,120,167,4,0,19/09/2009,6,Mike Jones,133,2009/2010
6754,121,153,2,0,19/09/2009,6,Stuart Attwell,134,2009/2010
6755,126,159,1,1,19/09/2009,6,Mark Clattenburg,284,2009/2010
6756,131,160,3,1,19/09/2009,6,Chris Foy,144,2009/2010
6757,141,123,0,1,19/09/2009,6,Phil Dowd,154,2009/2010
6758,166,145,2,3,19/09/2009,6,Andre Marriner,240,2009/2010
6759,134,163,3,0,20/09/2009,6,Howard Webb,147,2009/2010
6760,138,124,3,0,20/09/2009,6,Lee Mason,151,2009/2010
6761,147,146,4,3,20/09/2009,6,Martin Atkinson,160,2009/2010
6762,171,139,2,1,20/09/2009,6,Kevin Friend,322,2009/2010
6763,123,126,1,2,26/09/2009,7,Stephen Bennett,327,2009/2010
6764,124,121,2,1,26/09/2009,7,Mark Clattenburg,137,2009/2010
6765,139,120,0,1,26/09/2009,7,Martin Atkinson,152,2009/2010
6766,145,141,6,1,26/09/2009,7,Peter Walton,158,2009/2010
6767,153,138,0,1,26/09/2009,7,Alan Wiley,166,2009/2010
6768,159,147,0,2,26/09/2009,7,Howard Webb,328,2009/2010
6769,163,131,5,0,26/09/2009,7,Mike Dean,234,2009/2010
6770,167,134,3,1,26/09/2009,7,Phil Dowd,180,2009/2010
6771,160,171,5,2,27/09/2009,7,Lee Mason,173,2009/2010
6772,146,166,3,1,28/09/2009,7,Chris Foy,159,2009/2010
6773,126,163,2,2,03/10/2009,8,Mike Jones,284,2009/2010
6774,131,123,2,1,03/10/2009,8,Kevin Friend,144,2009/2010
6775,141,167,2,1,03/10/2009,8,Mark Clattenburg,154,2009/2010
6776,147,160,2,2,03/10/2009,8,Alan Wiley,160,2009/2010
6777,171,153,0,1,03/10/2009,8,Howard Webb,322,2009/2010
6778,120,124,6,2,04/10/2009,8,Peter Walton,133,2009/2010
6779,134,145,2,0,04/10/2009,8,Martin Atkinson,147,2009/2010
6780,138,159,1,1,04/10/2009,8,Andre Marriner,151,2009/2010
6781,166,139,2,2,04/10/2009,8,Phil Dowd,240,2009/2010
6782,121,146,1,1,05/10/2009,8,Mike Dean,134,2009/2010
6783,120,123,3,1,17/10/2009,9,Lee Probert,133,2009/2010
6784,121,134,2,1,17/10/2009,9,Kevin Friend,134,2009/2010
6785,138,171,1,1,17/10/2009,9,Stuart Attwell,151,2009/2010
6786,147,126,2,1,17/10/2009,9,Mark Clattenburg,160,2009/2010
6787,153,163,1,2,17/10/2009,9,Phil Dowd,166,2009/2010
6788,159,166,2,1,17/10/2009,9,Martin Atkinson,328,2009/2010
6789,160,145,1,0,17/10/2009,9,Mike Jones,173,2009/2010
6790,124,131,3,2,18/10/2009,9,Chris Foy,137,2009/2010
6791,167,146,1,1,18/10/2009,9,Alan Wiley,180,2009/2010
6792,139,141,2,0,19/10/2009,9,Andre Marriner,152,2009/2010
6793,123,160,2,1,24/10/2009,10,Martin Atkinson,327,2009/2010
6794,131,167,1,3,24/10/2009,10,Lee Mason,144,2009/2010
6795,134,124,5,0,24/10/2009,10,Alan Wiley,147,2009/2010
6796,141,153,0,0,24/10/2009,10,Stuart Attwell,154,2009/2010
6797,163,159,0,1,24/10/2009,10,Lee Probert,234,2009/2010
6798,171,121,1,1,24/10/2009,10,Peter Walton,322,2009/2010
6799,126,138,3,2,25/10/2009,10,Phil Dowd,284,2009/2010
6800,145,147,2,0,25/10/2009,10,Andre Marriner,158,2009/2010
6801,146,139,2,2,25/10/2009,10,Kevin Friend,159,2009/2010
6802,166,120,2,2,25/10/2009,10,Chris Foy,240,2009/2010
6803,120,163,3,0,31/10/2009,11,Mark Clattenburg,133,2009/2010
6804,126,134,0,4,31/10/2009,11,Peter Walton,284,2009/2010
6805,131,141,2,0,31/10/2009,11,Mike Jones,144,2009/2010
6806,138,121,1,1,31/10/2009,11,Lee Probert,151,2009/2010
6807,139,145,3,1,31/10/2009,11,Lee Mason,152,2009/2010
6808,147,124,2,0,31/10/2009,11,Phil Dowd,160,2009/2010
6809,153,167,4,0,31/10/2009,11,Alan Wiley,166,2009/2010
6810,159,171,2,2,31/10/2009,11,Chris Foy,328,2009/2010
6811,160,166,2,2,31/10/2009,11,Andre Marriner,173,2009/2010
6812,123,146,0,0,01/11/2009,11,Mike Dean,327,2009/2010
6813,166,121,2,1,04/11/2009,11,Stephen Bennett,240,2009/2010
6814,121,126,5,1,07/11/2009,12,Mark Clattenburg,134,2009/2010
6815,124,153,3,1,07/11/2009,12,Andre Marriner,137,2009/2010
6816,146,131,3,3,07/11/2009,12,Stuart Attwell,159,2009/2010
6817,163,160,2,0,07/11/2009,12,Kevin Friend,234,2009/2010
6818,171,120,1,4,07/11/2009,12,Stephen Bennett,322,2009/2010
6819,134,147,1,0,08/11/2009,12,Martin Atkinson,147,2009/2010
6820,141,159,2,1,08/11/2009,12,Mike Dean,154,2009/2010
6821,166,138,1,2,08/11/2009,12,Alan Wiley,240,2009/2010
6822,167,139,1,1,08/11/2009,12,Phil Dowd,180,2009/2010
6823,145,123,2,2,09/11/2009,12,Peter Walton,158,2009/2010
6824,123,139,1,0,21/11/2009,13,Chris Foy,327,2009/2010
6825,131,121,1,1,21/11/2009,13,Howard Webb,144,2009/2010
6826,134,171,4,0,21/11/2009,13,Lee Mason,147,2009/2010
6827,141,166,3,3,21/11/2009,13,Mark Clattenburg,154,2009/2010
6828,145,146,2,2,21/11/2009,13,Phil Dowd,158,2009/2010
6829,147,138,3,0,21/11/2009,13,Stephen Bennett,160,2009/2010
6830,160,120,1,0,21/11/2009,13,Alan Wiley,173,2009/2010
6831,126,124,0,2,22/11/2009,13,Mike Dean,284,2009/2010
6832,159,153,1,0,22/11/2009,13,Kevin Friend,328,2009/2010
6833,163,167,9,1,22/11/2009,13,Peter Walton,234,2009/2010
6834,139,124,3,0,25/11/2009,13,Stuart Attwell,152,2009/2010
6835,141,138,3,2,25/11/2009,13,Martin Atkinson,154,2009/2010
6836,121,163,1,1,28/11/2009,14,Phil Dowd,134,2009/2010
6837,124,159,0,0,28/11/2009,14,Howard Webb,137,2009/2010
6838,139,126,1,1,28/11/2009,14,Stephen Bennett,152,2009/2010
6839,146,141,1,1,28/11/2009,14,Lee Probert,159,2009/2010
6840,153,147,1,4,28/11/2009,14,Mike Dean,166,2009/2010
6841,166,131,5,3,28/11/2009,14,Chris Foy,240,2009/2010
6842,167,160,1,0,28/11/2009,14,Martin Atkinson,180,2009/2010
6843,120,134,0,3,29/11/2009,14,Andre Marriner,133,2009/2010
6844,138,145,0,2,29/11/2009,14,Alan Wiley,151,2009/2010
6845,171,123,0,1,29/11/2009,14,Mark Clattenburg,322,2009/2010
6846,120,159,2,0,05/12/2009,15,Mark Clattenburg,133,2009/2010
6847,121,141,3,0,05/12/2009,15,Stuart Attwell,134,2009/2010
6848,124,145,0,0,05/12/2009,15,Martin Atkinson,137,2009/2010
6849,146,134,2,1,05/12/2009,15,Howard Webb,159,2009/2010
6850,153,131,2,0,05/12/2009,15,Phil Dowd,166,2009/2010
6851,166,147,0,4,05/12/2009,15,Peter Walton,240,2009/2010
6852,167,123,2,3,05/12/2009,15,Lee Probert,180,2009/2010
6853,171,126,2,1,05/12/2009,15,Chris Foy,322,2009/2010
6854,138,163,2,2,06/12/2009,15,Andre Marriner,151,2009/2010
6855,139,160,1,0,06/12/2009,15,Mike Dean,152,2009/2010
6856,123,166,1,0,12/12/2009,16,Lee Mason,327,2009/2010
6857,126,146,3,3,12/12/2009,16,Mark Clattenburg,284,2009/2010
6858,131,139,1,1,12/12/2009,16,Mike Jones,144,2009/2010
6859,134,138,3,3,12/12/2009,16,Phil Dowd,147,2009/2010
6860,141,124,0,0,12/12/2009,16,Chris Foy,154,2009/2010
6861,147,121,0,1,12/12/2009,16,Martin Atkinson,160,2009/2010
6862,159,167,2,2,12/12/2009,16,Mike Dean,328,2009/2010
6863,160,153,1,1,12/12/2009,16,Stephen Bennett,173,2009/2010
6864,163,171,0,1,12/12/2009,16,Stuart Attwell,234,2009/2010
6865,145,120,1,2,13/12/2009,16,Howard Webb,158,2009/2010
6866,123,124,2,1,15/12/2009,17,Mike Jones,327,2009/2010
6867,126,166,3,1,15/12/2009,17,Andre Marriner,284,2009/2010
6868,147,171,3,0,15/12/2009,17,Stephen Bennett,160,2009/2010
6869,160,121,0,2,15/12/2009,17,Kevin Friend,173,2009/2010
6870,131,120,1,1,16/12/2009,17,Mike Dean,144,2009/2010
6871,134,153,2,1,16/12/2009,17,Mark Clattenburg,147,2009/2010
6872,145,167,2,1,16/12/2009,17,Phil Dowd,158,2009/2010
6873,163,146,3,0,16/12/2009,17,Alan Wiley,234,2009/2010
6874,120,141,3,0,19/12/2009,18,Stephen Bennett,133,2009/2010
6875,121,159,1,0,19/12/2009,18,Lee Probert,134,2009/2010
6876,124,163,0,2,19/12/2009,18,Peter Walton,137,2009/2010
6877,139,147,3,0,19/12/2009,18,Howard Webb,152,2009/2010
6878,146,160,4,3,19/12/2009,18,Andre Marriner,159,2009/2010
6879,153,145,2,0,19/12/2009,18,Lee Mason,166,2009/2010
6880,138,123,1,1,20/12/2009,18,Stuart Attwell,151,2009/2010
6881,166,134,1,1,20/12/2009,18,Mike Dean,240,2009/2010
6882,171,131,2,0,20/12/2009,18,Martin Atkinson,322,2009/2010
6883,123,134,0,0,26/12/2009,19,Peter Walton,327,2009/2010
6884,131,126,1,1,26/12/2009,19,Chris Foy,144,2009/2010
6885,139,163,0,0,26/12/2009,19,Stephen Bennett,152,2009/2010
6886,145,171,2,0,26/12/2009,19,Andre Marriner,158,2009/2010
6887,146,159,2,0,26/12/2009,19,Lee Mason,159,2009/2010
6888,160,138,1,1,26/12/2009,19,Martin Atkinson,173,2009/2010
6889,166,153,2,0,26/12/2009,19,Lee Probert,240,2009/2010
6890,167,124,1,1,26/12/2009,19,Mark Clattenburg,180,2009/2010
6891,120,121,3,0,27/12/2009,19,Phil Dowd,133,2009/2010
6892,141,147,1,3,27/12/2009,19,Alan Wiley,154,2009/2010
6893,124,160,2,2,28/12/2009,19,Mike Dean,137,2009/2010
6894,134,139,2,1,28/12/2009,19,Andre Marriner,147,2009/2010
6895,138,131,2,0,28/12/2009,19,Howard Webb,151,2009/2010
6896,159,123,0,1,28/12/2009,19,Martin Atkinson,328,2009/2010
6897,163,166,2,0,28/12/2009,19,Chris Foy,234,2009/2010
6898,171,146,0,3,28/12/2009,19,Mike Jones,322,2009/2010
6899,121,145,0,1,29/12/2009,19,Lee Probert,134,2009/2010
6900,126,141,2,2,29/12/2009,19,Phil Dowd,284,2009/2010
6901,147,167,5,0,30/12/2009,19,Lee Mason,160,2009/2010
6902,153,120,1,4,30/12/2009,19,Alan Wiley,166,2009/2010
6903,159,139,3,2,05/01/2010,19,Mark Clattenburg,328,2009/2010
6904,120,138,2,2,09/01/2010,19,Peter Walton,133,2009/2010
6905,123,147,1,1,09/01/2010,19,Mark Clattenburg,327,2009/2010
6906,146,124,4,1,11/01/2010,19,Chris Foy,159,2009/2010
6907,134,160,7,2,16/01/2010,20,Chris Foy,147,2009/2010
6908,138,146,2,0,16/01/2010,20,Andre Marriner,151,2009/2010
6909,147,131,3,0,16/01/2010,20,Lee Probert,160,2009/2010
6910,159,145,1,1,16/01/2010,20,Lee Mason,328,2009/2010
6911,163,141,0,0,16/01/2010,20,Martin Atkinson,234,2009/2010
6912,171,167,0,2,16/01/2010,20,Howard Webb,322,2009/2010
6913,121,166,0,0,17/01/2010,20,Mike Jones,134,2009/2010
6914,124,139,2,0,17/01/2010,20,Kevin Friend,137,2009/2010
6915,126,120,0,2,17/01/2010,20,Phil Dowd,284,2009/2010
6916,120,126,4,2,20/01/2010,20,Alan Wiley,133,2009/2010
6917,145,163,2,0,20/01/2010,20,Howard Webb,158,2009/2010
6918,147,141,4,0,23/01/2010,20,Stephen Bennett,160,2009/2010
6919,126,131,1,0,26/01/2010,21,Martin Atkinson,284,2009/2010
6920,153,166,1,1,26/01/2010,21,Andre Marriner,166,2009/2010
6921,163,139,2,0,26/01/2010,21,Mike Dean,234,2009/2010
6922,171,145,0,0,26/01/2010,21,Peter Walton,322,2009/2010
6923,121,120,0,0,27/01/2010,21,Lee Probert,134,2009/2010
6924,124,167,2,1,27/01/2010,21,Lee Mason,137,2009/2010
6925,134,123,3,0,27/01/2010,21,Stephen Bennett,147,2009/2010
6926,138,160,2,0,27/01/2010,21,Phil Dowd,151,2009/2010
6927,123,163,1,1,30/01/2010,22,Stuart Attwell,327,2009/2010
6928,131,134,1,2,30/01/2010,22,Phil Dowd,144,2009/2010
6929,139,121,0,2,30/01/2010,22,Lee Mason,152,2009/2010
6930,141,171,2,2,30/01/2010,22,Mike Dean,154,2009/2010
6931,145,126,2,0,30/01/2010,22,Stephen Bennett,158,2009/2010
6932,166,124,0,0,30/01/2010,22,Peter Walton,240,2009/2010
6933,167,138,0,1,30/01/2010,22,Lee Probert,180,2009/2010
6934,120,147,1,3,31/01/2010,22,Chris Foy,133,2009/2010
6935,146,153,2,0,31/01/2010,22,Martin Atkinson,159,2009/2010
6936,160,159,0,0,01/02/2010,22,Howard Webb,173,2009/2010
6937,141,134,1,1,02/02/2010,22,Mark Clattenburg,154,2009/2010
6938,139,153,1,0,03/02/2010,22,Anthony Taylor,152,2009/2010
6939,126,139,0,0,06/02/2010,23,Mark Clattenburg,284,2009/2010
6940,131,166,2,1,06/02/2010,23,Howard Webb,144,2009/2010
6941,141,146,2,1,06/02/2010,23,Phil Dowd,154,2009/2010
6942,145,138,1,0,06/02/2010,23,Martin Atkinson,158,2009/2010
6943,147,153,5,0,06/02/2010,23,Lee Mason,160,2009/2010
6944,159,124,3,0,06/02/2010,23,Stephen Bennett,328,2009/2010
6945,160,167,1,1,06/02/2010,23,Stuart Attwell,173,2009/2010
6946,163,121,0,0,06/02/2010,23,Chris Foy,234,2009/2010
6947,123,171,2,1,07/02/2010,23,Lee Probert,327,2009/2010
6948,134,120,2,0,07/02/2010,23,Mike Dean,147,2009/2010
6949,139,131,3,0,09/02/2010,24,Stephen Bennett,152,2009/2010
6950,146,126,2,0,09/02/2010,24,Mike Jones,159,2009/2010
6951,153,160,1,1,09/02/2010,24,Kevin Friend,166,2009/2010
6952,167,159,1,1,09/02/2010,24,Andre Marriner,180,2009/2010
6953,120,145,1,0,10/02/2010,24,Howard Webb,133,2009/2010
6954,121,147,1,1,10/02/2010,24,Peter Walton,134,2009/2010
6955,124,141,1,0,10/02/2010,24,Lee Probert,137,2009/2010
6956,138,134,2,1,10/02/2010,24,Alan Wiley,151,2009/2010
6957,166,123,2,0,10/02/2010,24,Mike Dean,240,2009/2010
6958,171,163,1,0,10/02/2010,24,Mark Clattenburg,322,2009/2010
6959,159,146,1,1,16/02/2010,24,Alan Wiley,328,2009/2010
6960,167,126,0,0,17/02/2010,24,Howard Webb,180,2009/2010
6961,120,160,2,0,20/02/2010,25,Stephen Bennett,133,2009/2010
6962,138,147,3,1,20/02/2010,25,Howard Webb,151,2009/2010
6963,153,159,1,2,20/02/2010,25,Mike Dean,166,2009/2010
6964,166,141,3,0,20/02/2010,25,Martin Atkinson,240,2009/2010
6965,171,134,0,2,20/02/2010,25,Kevin Friend,322,2009/2010
6966,121,131,5,2,21/02/2010,25,Stuart Attwell,134,2009/2010
6967,124,126,3,0,21/02/2010,25,Chris Foy,137,2009/2010
6968,139,123,2,1,21/02/2010,25,Phil Dowd,152,2009/2010
6969,146,145,0,0,21/02/2010,25,Peter Walton,159,2009/2010
6970,167,163,0,3,21/02/2010,25,Alan Wiley,180,2009/2010
6971,147,166,3,0,23/02/2010,25,Alan Wiley,160,2009/2010
6972,123,167,1,0,27/02/2010,26,Anthony Taylor,327,2009/2010
6973,126,171,1,0,27/02/2010,26,Andre Marriner,284,2009/2010
6974,131,153,1,2,27/02/2010,26,Mark Clattenburg,144,2009/2010
6975,134,146,2,4,27/02/2010,26,Mike Dean,147,2009/2010
6976,159,120,1,3,27/02/2010,26,Peter Walton,328,2009/2010
6977,145,124,2,1,28/02/2010,26,Alan Wiley,158,2009/2010
6978,160,139,0,0,28/02/2010,26,Martin Atkinson,173,2009/2010
6979,163,138,2,1,28/02/2010,26,Stephen Bennett,234,2009/2010
6980,120,131,3,1,06/03/2010,27,Chris Foy,133,2009/2010
6981,166,126,1,2,06/03/2010,27,Lee Probert,240,2009/2010
6982,171,147,0,1,06/03/2010,27,Peter Walton,322,2009/2010
6983,138,141,5,1,07/03/2010,27,Lee Mason,151,2009/2010
6984,167,145,1,0,08/03/2010,27,Andre Marriner,180,2009/2010
6985,153,123,1,2,09/03/2010,27,Mike Jones,166,2009/2010
6986,160,126,4,0,09/03/2010,27,Stephen Bennett,173,2009/2010
6987,131,159,1,1,10/03/2010,27,Howard Webb,144,2009/2010
6988,123,138,2,2,13/03/2010,28,Lee Probert,327,2009/2010
6989,126,167,4,0,13/03/2010,28,Mike Dean,284,2009/2010
6990,131,171,1,2,13/03/2010,28,Stephen Bennett,144,2009/2010
